Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","100 g/ha","95676","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","100 g/ha","95351","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","100 g/ha","96888","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","100 g/ha","102163","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","100 g/ha","102232","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","100 g/ha","100649","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","100 g/ha","96693","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","100 g/ha","92947","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","100 g/ha","95895","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","100 g/ha","99265","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","100 g/ha","97134","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","100 g/ha","103024","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2010","2010","100 g/ha","355431","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2011","2011","100 g/ha","351909","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2012","2012","100 g/ha","311197","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2013","2013","100 g/ha","340867","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2014","2014","100 g/ha","361898","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2015","2015","100 g/ha","366901","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2016","2016","100 g/ha","370825","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2017","2017","100 g/ha","372249","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2018","2018","100 g/ha","377785","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2019","2019","100 g/ha","379377","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2020","2020","100 g/ha","382355","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01323","Oranges","2021","2021","100 g/ha","385333","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2010","2010","100 g/ha","65246","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2011","2011","100 g/ha","68342","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2012","2012","100 g/ha","68747","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2013","2013","100 g/ha","70425","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2014","2014","100 g/ha","75593","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2015","2015","100 g/ha","74446","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2016","2016","100 g/ha","73412","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2017","2017","100 g/ha","74129","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","74000","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2019","2019","100 g/ha","75054","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","75987","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","76241","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2010","2010","100 g/ha","117953","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2011","2011","100 g/ha","126065","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2012","2012","100 g/ha","124263","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2013","2013","100 g/ha","124925","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2014","2014","100 g/ha","125486","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2015","2015","100 g/ha","126088","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2016","2016","100 g/ha","125518","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2017","2017","100 g/ha","126057","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","126766","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2019","2019","100 g/ha","125629","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","125786","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","100 g/ha","125129","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","100 g/ha","4098","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","100 g/ha","4369","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","100 g/ha","4189","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","100 g/ha","4977","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","100 g/ha","4788","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","100 g/ha","4793","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","100 g/ha","4792","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","100 g/ha","4796","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","100 g/ha","4794","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","100 g/ha","4794","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","100 g/ha","4794","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","100 g/ha","4794","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2010","2010","100 g/ha","5773","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2011","2011","100 g/ha","5822","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2012","2012","100 g/ha","6136","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2013","2013","100 g/ha","6087","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2014","2014","100 g/ha","6031","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2015","2015","100 g/ha","6037","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2016","2016","100 g/ha","6051","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2017","2017","100 g/ha","6068","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2018","2018","100 g/ha","6052","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2019","2019","100 g/ha","6057","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2020","2020","100 g/ha","6059","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01709.90","Other pulses n.e.c.","2021","2021","100 g/ha","6056","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2010","2010","100 g/ha","235572","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2011","2011","100 g/ha","214488","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2012","2012","100 g/ha","196378","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2013","2013","100 g/ha","224977","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2014","2014","100 g/ha","225096","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","100 g/ha","204813","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","100 g/ha","213424","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","100 g/ha","202626","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","100 g/ha","278750","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","100 g/ha","269026","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","100 g/ha","242459","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","100 g/ha","247435","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2010","2010","100 g/ha","26866","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2011","2011","100 g/ha","27027","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2012","2012","100 g/ha","26667","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2013","2013","100 g/ha","27848","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2014","2014","100 g/ha","28366","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2015","2015","100 g/ha","27777","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2016","2016","100 g/ha","28003","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2017","2017","100 g/ha","28058","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2018","2018","100 g/ha","28187","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2019","2019","100 g/ha","28163","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2020","2020","100 g/ha","28216","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01809","Other sugar crops n.e.c.","2021","2021","100 g/ha","28269","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2010","2010","100 g/ha","114836","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2011","2011","100 g/ha","79622","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2012","2012","100 g/ha","139260","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2013","2013","100 g/ha","132665","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2014","2014","100 g/ha","132140","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2015","2015","100 g/ha","129718","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2016","2016","100 g/ha","131545","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2017","2017","100 g/ha","131081","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2018","2018","100 g/ha","130779","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","100 g/ha","131139","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","100 g/ha","130998","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","100 g/ha","130972","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","100 g/ha","100133","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","100 g/ha","95437","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","100112","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","97292","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","102671","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","104713","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","97905","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","97368","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","99933","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","98396","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","98563","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","98962","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2010","2010","100 g/ha","732576","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2011","2011","100 g/ha","866803","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2012","2012","100 g/ha","774559","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2013","2013","100 g/ha","840710","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2014","2014","100 g/ha","866975","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2015","2015","100 g/ha","881941","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2016","2016","100 g/ha","878909","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2017","2017","100 g/ha","898832","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2018","2018","100 g/ha","922729","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2019","2019","100 g/ha","924577","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2020","2020","100 g/ha","937992","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01317","Papayas","2021","2021","100 g/ha","951406","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2010","2010","100 g/ha","4493","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2011","2011","100 g/ha","4866","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2012","2012","100 g/ha","4918","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2013","2013","100 g/ha","5294","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2014","2014","100 g/ha","5372","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2015","2015","100 g/ha","4863","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2016","2016","100 g/ha","4760","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2017","2017","100 g/ha","4723","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2018","2018","100 g/ha","4749","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2019","2019","100 g/ha","4619","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2020","2020","100 g/ha","4492","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01651","Pepper (Piper spp.), raw","2021","2021","100 g/ha","4301","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2010","2010","100 g/ha","1158426","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2011","2011","100 g/ha","1248987","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2012","2012","100 g/ha","1048423","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2013","2013","100 g/ha","1162012","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2014","2014","100 g/ha","1147182","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2015","2015","100 g/ha","1160805","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2016","2016","100 g/ha","1163461","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2017","2017","100 g/ha","1158701","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2018","2018","100 g/ha","1221640","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2019","2019","100 g/ha","1267865","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","1272222","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01318","Pineapples","2021","2021","100 g/ha","1292117","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2010","2010","100 g/ha","159445","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2011","2011","100 g/ha","159562","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2012","2012","100 g/ha","165820","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2013","2013","100 g/ha","160184","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2014","2014","100 g/ha","176668","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2015","2015","100 g/ha","182027","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2016","2016","100 g/ha","182549","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2017","2017","100 g/ha","154044","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2018","2018","100 g/ha","187056","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2019","2019","100 g/ha","192701","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","195481","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01510","Potatoes","2021","2021","100 g/ha","189601","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2010","2010","100 g/ha","345877","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2011","2011","100 g/ha","442856","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2012","2012","100 g/ha","404289","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2013","2013","100 g/ha","354376","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2014","2014","100 g/ha","376301","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2015","2015","100 g/ha","456976","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2016","2016","100 g/ha","683422","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2017","2017","100 g/ha","635704","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2018","2018","100 g/ha","586792","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2019","2019","100 g/ha","619001","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2020","2020","100 g/ha","679190","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01235","Pumpkins, squash and gourds","2021","2021","100 g/ha","665725","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2010","2010","100 g/ha","50253","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2011","2011","100 g/ha","49995","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2012","2012","100 g/ha","51510","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2013","2013","100 g/ha","51668","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2014","2014","100 g/ha","51477","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2015","2015","100 g/ha","53588","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2016","2016","100 g/ha","50973","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2017","2017","100 g/ha","50690","E","Estimated value",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2018","2018","100 g/ha","52031","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2019","2019","100 g/ha","51137","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2020","2020","100 g/ha","51279","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","0113","Rice","2021","2021","100 g/ha","52263","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2010","2010","100 g/ha","3087","A","Official figure",""
"QCL","Crops and livestock products","360","Indonesia","5419","Yield","01921.01","Seed cotton, unginned","2011","2011","100 g/ha","2222","A","Official figure",""
